wifiid,gpslatitude,gpslongitude,gpsposaccuracy,rssi,MAC
1462408599,55.711,13.2086,3,-70,b4:5d:50:17:c7:61
1462408599,55.711,13.2086,3,-70,b4:5d:50:17:c7:61
812725925,55.7109,13.2086,6,-83,
812725945,55.7109,13.2086,6,-83,
637404898,55.712,13.2086,6,-88,ac:a3:1e:d3:e5:80
812725945,55.712,13.2086,6,-70,
813577019,55.7121,13.2086,4,-85,
878638147,55.7121,13.2086,4,-77,
878638149,55.7121,13.2086,4,-77,
933849440,55.7121,13.2086,4,-85,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2086,4,-85,40:e3:d6:d3:d3:32
812725925,55.7121,13.2086,4,-77,
812725945,55.7121,13.2086,3,-68,
812726093,55.7121,13.2086,4,-87,
813577019,55.7121,13.2086,3,-90,
813577021,55.7121,13.2086,3,-90,
896218418,55.7121,13.2086,3,-89,
896289537,55.7121,13.2086,3,-88,
395047954,55.711,13.2087,5,-88,ac:7f:3e:ec:15:ea
637404825,55.7121,13.2087,9,-83,ac:a3:1e:d3:e1:01
637404898,55.7121,13.2087,9,-71,ac:a3:1e:d3:e5:80
637404900,55.7121,13.2087,9,-74,ac:a3:1e:d3:e5:81
642776902,55.7121,13.2087,9,-86,ac:a3:1e:d3:e5:90
642776903,55.7121,13.2087,9,-85,ac:a3:1e:d3:e5:91
648304038,55.7121,13.2087,9,-89,ac:a3:1e:d3:e1:10
648304042,55.7121,13.2087,9,-89,ac:a3:1e:d3:e1:11
654474463,55.711,13.2087,5,-87,ac:a3:1e:d3:e4:80
654474466,55.711,13.2087,5,-86,ac:a3:1e:d3:e4:81
812725925,55.711,13.2087,9,-89,
812725925,55.7122,13.2087,4,-78,
812725945,55.7121,13.2087,3,-81,
812725945,55.7121,13.2087,9,-82,
813577019,55.712,13.2087,4,-90,
813577019,55.7121,13.2087,3,-89,
813577021,55.7121,13.2087,3,-90,
813577021,55.7122,13.2087,4,-90,
896218418,55.7122,13.2087,4,-92,
933849440,55.7121,13.2087,3,-86,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-79,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,3,-81,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,3,-81,40:e3:d6:d3:d1:b2
933849440,55.7122,13.2087,4,-80,40:e3:d6:d3:d1:b2
933849460,55.7122,13.2087,4,-90,40:e3:d6:d3:d9:12
934787177,55.712,13.2087,4,-89,40:e3:d6:d3:d3:32
934787177,55.7121,13.2087,3,-90,40:e3:d6:d3:d3:32
934787177,55.7121,13.2087,5,-89,40:e3:d6:d3:d3:32
934787177,55.7122,13.2087,4,-90,40:e3:d6:d3:d3:32
1274080960,55.7122,13.2087,4,-89,a8:bd:27:4e:57:81
1274080963,55.7122,13.2087,4,-90,a8:bd:27:4e:57:80
1435555106,55.7121,13.2087,3,-88,b4:5d:50:17:c7:60
1435555106,55.7121,13.2087,3,-88,b4:5d:50:17:c7:60
1435555106,55.7122,13.2087,4,-88,b4:5d:50:17:c7:60
1462408599,55.7121,13.2087,3,-89,b4:5d:50:17:c7:61
1462408599,55.7121,13.2087,3,-89,b4:5d:50:17:c7:61
813577019,55.7121,13.2087,7,-86,
813577021,55.7121,13.2087,7,-88,
933849440,55.7121,13.2087,7,-88,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2087,7,-92,40:e3:d6:d3:d9:12
934787177,55.7121,13.2087,7,-87,40:e3:d6:d3:d3:32
812725925,55.7121,13.2087,9,-81,
812725925,55.7122,13.2087,4,-78,
812725945,55.7122,13.2087,4,-79,
813577019,55.7122,13.2087,4,-90,
813577021,55.7122,13.2087,4,-90,
896289537,55.7122,13.2087,4,-91,
933849440,55.7122,13.2087,4,-80,40:e3:d6:d3:d1:b2
933849460,55.7122,13.2087,4,-90,40:e3:d6:d3:d9:12
934787177,55.7122,13.2087,4,-90,40:e3:d6:d3:d3:32
1274080960,55.7122,13.2087,4,-89,a8:bd:27:4e:57:81
1274080963,55.7122,13.2087,4,-90,a8:bd:27:4e:57:80
1435555106,55.7122,13.2087,4,-88,b4:5d:50:17:c7:60
813577019,55.7121,13.2087,3,-82,
933849440,55.7121,13.2087,3,-83,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,3,-82,40:e3:d6:d3:d3:32
812725925,55.712,13.2087,3,-79,
812725945,55.712,13.2087,3,-77,
933849440,55.712,13.2087,3,-88,40:e3:d6:d3:d1:b2
812725925,55.7121,13.2087,7,-69,
812725945,55.7121,13.2087,7,-71,
813577021,55.7121,13.2087,4,-83,
933849440,55.7121,13.2087,4,-83,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,7,-88,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,4,-83,40:e3:d6:d3:d3:32
934787177,55.7121,13.2087,7,-87,40:e3:d6:d3:d3:32
1166890816,55.7121,13.2087,10,-89,70:3a:0e:9a:74:d1
1166890826,55.7121,13.2087,10,-89,70:3a:0e:9a:74:d0
1435555106,55.7102,13.2087,5,-83,b4:5d:50:17:c7:60
1462408599,55.7102,13.2087,5,-83,b4:5d:50:17:c7:61
1248355331,55.7102,13.2087,4,-85,b4:5d:50:0b:90:20
1435555106,55.7102,13.2087,4,-82,b4:5d:50:17:c7:60
812725945,55.7121,13.2087,4,-84,
813577019,55.7121,13.2087,4,-73,
933849440,55.7121,13.2087,4,-77,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2087,4,-90,40:e3:d6:d3:d9:12
934787177,55.7121,13.2087,4,-73,40:e3:d6:d3:d3:32
1248355338,55.7102,13.2087,5,-88,b4:5d:50:0b:90:41
1435555106,55.7102,13.2087,5,-85,b4:5d:50:17:c7:60
1462408599,55.7102,13.2087,5,-85,b4:5d:50:17:c7:61
812725925,55.711,13.2087,3,-82,
812725925,55.7121,13.2087,3,-69,
812725945,55.7121,13.2087,3,-71,
896218199,55.711,13.2087,3,-92,
896218200,55.711,13.2087,3,-92,
896218418,55.711,13.2087,3,-86,
896289537,55.7121,13.2087,3,-90,
933849460,55.7121,13.2087,3,-91,40:e3:d6:d3:d9:12
1435555106,55.7102,13.2087,8,-84,b4:5d:50:17:c7:60
1435555106,55.7102,13.2087,4,-83,b4:5d:50:17:c7:60
1462408599,55.7102,13.2087,8,-86,b4:5d:50:17:c7:61
1462408599,55.7102,13.2087,4,-81,b4:5d:50:17:c7:61
642776903,55.7121,13.2087,3,-76,ac:a3:1e:d3:e5:91
654474435,55.711,13.2087,5,-91,ac:a3:1e:d3:de:00
813577021,55.7121,13.2087,6,-74,
813577067,55.7121,13.2087,3,-70,
813577068,55.7121,13.2087,3,-71,
896218418,55.7121,13.2087,3,-90,
933849440,55.7121,13.2087,6,-76,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2087,3,-91,40:e3:d6:d3:d9:12
934787177,55.7121,13.2087,6,-74,40:e3:d6:d3:d3:32
1462408599,55.7102,13.2087,4,-85,b4:5d:50:17:c7:61
436166730,55.71,13.2087,10,-83,d8:50:e6:95:cf:04
637404821,55.7111,13.2087,4,-87,ac:a3:1e:d3:e1:00
637404825,55.7111,13.2087,4,-86,ac:a3:1e:d3:e1:01
641448991,55.7111,13.2087,4,-89,ac:a3:1e:d3:e4:90
641448998,55.7111,13.2087,4,-88,ac:a3:1e:d3:e4:91
642776778,55.7111,13.2087,4,-90,ac:a3:1e:d3:e7:a1
654474280,55.7111,13.2087,4,-90,ac:a3:1e:d3:e7:a0
654474435,55.711,13.2087,5,-91,ac:a3:1e:d3:de:00
702714279,55.7111,13.2087,4,-89,ac:a3:1e:d3:e7:b1
702714312,55.7111,13.2087,4,-88,ac:a3:1e:d3:e7:b0
812725925,55.7121,13.2087,3,-83,
812725925,55.7121,13.2087,5,-87,
812725925,55.7121,13.2087,5,-87,
812725925,55.7121,13.2087,5,-87,
812725925,55.7121,13.2087,5,-87,
812725925,55.7121,13.2087,5,-87,
812725925,55.7122,13.2087,8,-77,
812725945,55.7121,13.2087,3,-76,
812725945,55.7121,13.2087,3,-88,
812725945,55.7121,13.2087,3,-88,
812725945,55.7121,13.2087,6,-80,
812725945,55.7121,13.2087,5,-87,
812725945,55.7121,13.2087,5,-87,
812725945,55.7121,13.2087,5,-87,
812725945,55.7121,13.2087,5,-87,
812725945,55.7121,13.2087,5,-87,
812725945,55.7121,13.2087,10,-71,
812725945,55.7122,13.2087,8,-76,
812725945,55.7122,13.2087,6,-69,
812726093,55.7121,13.2087,3,-81,
812726093,55.7121,13.2087,3,-81,
812726093,55.7122,13.2087,6,-74,
813577019,55.7121,13.2087,3,-92,
813577019,55.7122,13.2087,8,-87,
813577019,55.7122,13.2087,6,-80,
813577021,55.7122,13.2087,8,-84,
813577067,55.7122,13.2087,8,-90,
813577068,55.7122,13.2087,8,-89,
813577138,55.7122,13.2087,8,-89,
813577143,55.7122,13.2087,8,-89,
821827303,55.7122,13.2087,8,-84,
821827307,55.7122,13.2087,8,-84,
896218418,55.7121,13.2087,3,-92,
896289537,55.7121,13.2087,3,-92,
896289537,55.7121,13.2087,3,-92,
933849440,55.7121,13.2087,3,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,6,-84,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
934787177,55.7122,13.2087,6,-80,40:e3:d6:d3:d3:32
1166890816,55.7121,13.2087,10,-89,70:3a:0e:9a:74:d1
1166890816,55.7121,13.2087,10,-89,70:3a:0e:9a:74:d1
1166890822,55.7122,13.2087,8,-88,b4:5d:50:ea:b5:40
1166890822,55.7122,13.2087,8,-88,b4:5d:50:ea:b5:40
1166890826,55.7121,13.2087,10,-89,70:3a:0e:9a:74:d0
1166890826,55.7121,13.2087,10,-89,70:3a:0e:9a:74:d0
1462408599,55.7102,13.2087,4,-83,b4:5d:50:17:c7:61
4343261,55.711,13.2087,3,-82,00:1d:7e:f0:fb:39
436166730,55.71,13.2087,10,-83,d8:50:e6:95:cf:04
812725925,55.712,13.2087,6,-83,
813577019,55.712,13.2087,6,-91,
813577021,55.712,13.2087,6,-91,
933849440,55.712,13.2087,6,-91,40:e3:d6:d3:d1:b2
933849440,55.712,13.2087,6,-91,40:e3:d6:d3:d1:b2
934787177,55.712,13.2087,6,-90,40:e3:d6:d3:d3:32
934787177,55.712,13.2087,6,-90,40:e3:d6:d3:d3:32
1435555106,55.711,13.2087,4,-78,b4:5d:50:17:c7:60
1462408599,55.711,13.2087,4,-86,b4:5d:50:17:c7:61
201435797,55.7121,13.2087,5,-64,70:81:05:3a:da:e1
1017389720,55.7121,13.2087,5,-87,f0:5c:19:8d:48:20
1698397814,55.7121,13.2087,5,-86,e4:95:6e:44:2a:87
813577019,55.7121,13.2087,4,-90,
813577021,55.7121,13.2087,4,-86,
878638149,55.712,13.2087,3,-68,
933849440,55.7121,13.2087,4,-88,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,4,-87,40:e3:d6:d3:d3:32
1274080961,55.712,13.2087,3,-80,a8:bd:27:4e:57:83
1274080962,55.712,13.2087,3,-82,a8:bd:27:4e:57:82
641448998,55.711,13.2087,4,-83,ac:a3:1e:d3:e4:91
654474435,55.711,13.2087,4,-92,ac:a3:1e:d3:de:00
812725945,55.7121,13.2087,9,-87,
813577019,55.7121,13.2087,9,-89,
933849440,55.7121,13.2087,9,-87,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,9,-89,40:e3:d6:d3:d3:32
654474435,55.711,13.2087,10,-89,ac:a3:1e:d3:de:00
654474463,55.711,13.2087,4,-89,ac:a3:1e:d3:e4:80
654474463,55.711,13.2087,10,-91,ac:a3:1e:d3:e4:80
654474466,55.711,13.2087,4,-88,ac:a3:1e:d3:e4:81
812725925,55.711,13.2087,4,-79,
869924335,55.711,13.2087,4,-90,40:e3:d6:d3:d2:70
878621633,55.711,13.2087,4,-89,40:e3:d6:d3:d2:71
896218418,55.711,13.2087,4,-89,
896289537,55.711,13.2087,4,-89,
812725925,55.7121,13.2087,4,-84,
812725925,55.7121,13.2087,3,-79,
812725945,55.7121,13.2087,4,-82,
812725945,55.7121,13.2087,3,-77,
933849440,55.7121,13.2087,4,-82,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,3,-83,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,3,-87,40:e3:d6:d3:d3:32
812725925,55.7121,13.2087,10,-85,
812725925,55.7121,13.2087,3,-79,
933849440,55.7121,13.2087,3,-87,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,3,-88,40:e3:d6:d3:d3:32
395025209,55.711,13.2087,4,-73,54:e4:3a:ec:ca:24
654474463,55.711,13.2087,6,-86,ac:a3:1e:d3:e4:80
654474463,55.711,13.2087,6,-86,ac:a3:1e:d3:e4:80
812725925,55.7121,13.2087,4,-80,
812725925,55.7121,13.2087,4,-80,
812725925,55.7121,13.2087,4,-84,
812725925,55.7121,13.2087,4,-84,
812725925,55.7121,13.2087,3,-69,
812725925,55.7121,13.2087,3,-84,
812725945,55.712,13.2087,3,-85,
812725945,55.7121,13.2087,4,-79,
812725945,55.7121,13.2087,6,-81,
812725945,55.7121,13.2087,3,-83,
812725945,55.7121,13.2087,4,-68,
812726093,55.7121,13.2087,4,-86,
812726093,55.7121,13.2087,3,-85,
812726093,55.7121,13.2087,3,-85,
812726093,55.7121,13.2087,4,-83,
813577019,55.7121,13.2087,7,-79,
813577019,55.7121,13.2087,6,-88,
813577021,55.7121,13.2087,7,-79,
813577021,55.7121,13.2087,4,-89,
821827246,55.711,13.2087,6,-86,
878638147,55.7121,13.2087,4,-83,
878638147,55.7121,13.2087,3,-84,
878638147,55.7121,13.2087,3,-84,
878638149,55.7121,13.2087,4,-83,
933849440,55.712,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,7,-83,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,7,-83,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,4,-83,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,4,-83,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,4,-82,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,4,-82,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,4,-82,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,4,-82,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,3,-86,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,3,-86,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,6,-84,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,4,-79,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,7,-79,40:e3:d6:d3:d3:32
934787177,55.7121,13.2087,7,-79,40:e3:d6:d3:d3:32
934787177,55.7121,13.2087,6,-89,40:e3:d6:d3:d3:32
934787177,55.7121,13.2087,4,-86,40:e3:d6:d3:d3:32
934787183,55.7121,13.2087,7,-90,40:e3:d6:d3:e0:72
934787183,55.7121,13.2087,7,-90,40:e3:d6:d3:e0:72
1230189394,55.7121,13.2087,3,-88,9e:93:4e:3b:b4:ef
1230189394,55.7121,13.2087,3,-88,9e:93:4e:3b:b4:ef
1274065599,55.7121,13.2087,3,-88,a8:bd:27:4e:8c:a3
1274065599,55.7121,13.2087,3,-88,a8:bd:27:4e:8c:a3
1274065600,55.7121,13.2087,3,-88,a8:bd:27:4e:8c:a2
1274065600,55.7121,13.2087,3,-88,a8:bd:27:4e:8c:a2
1274065601,55.7121,13.2087,3,-87,a8:bd:27:4e:8c:a1
1274065601,55.7121,13.2087,3,-87,a8:bd:27:4e:8c:a1
1274080960,55.7121,13.2087,3,-86,a8:bd:27:4e:57:81
1274080960,55.7121,13.2087,3,-86,a8:bd:27:4e:57:81
1274080961,55.7121,13.2087,3,-84,a8:bd:27:4e:57:83
1274080961,55.7121,13.2087,3,-84,a8:bd:27:4e:57:83
1274080963,55.7121,13.2087,3,-85,a8:bd:27:4e:57:80
1274080963,55.7121,13.2087,3,-85,a8:bd:27:4e:57:80
812725925,55.7121,13.2087,3,-85,
812725925,55.7121,13.2087,3,-85,
812725945,55.712,13.2087,3,-85,
812725945,55.7121,13.2087,3,-86,
812725945,55.7121,13.2087,3,-86,
812725945,55.7121,13.2087,3,-70,
812726093,55.7121,13.2087,3,-86,
813577019,55.7121,13.2087,3,-88,
813577019,55.7121,13.2087,3,-91,
813577021,55.7121,13.2087,3,-88,
813577021,55.7121,13.2087,3,-90,
896218418,55.7121,13.2087,3,-90,
896218418,55.7121,13.2087,3,-86,
896289537,55.7121,13.2087,3,-86,
933849440,55.7121,13.2087,3,-82,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,3,-87,40:e3:d6:d3:d3:32
812725925,55.7121,13.2087,3,-74,
812725945,55.7121,13.2087,3,-73,
813577019,55.7121,13.2087,3,-91,
813577019,55.7121,13.2087,3,-90,
813577021,55.7121,13.2087,3,-91,
813577021,55.7121,13.2087,3,-90,
933849440,55.7121,13.2087,3,-82,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,3,-84,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,3,-86,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,3,-85,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,3,-92,40:e3:d6:d3:d3:32
934787177,55.7121,13.2087,3,-88,40:e3:d6:d3:d3:32
934787177,55.7121,13.2087,3,-91,40:e3:d6:d3:d3:32
934787177,55.7121,13.2087,3,-84,40:e3:d6:d3:d3:32
395047954,55.711,13.2087,4,-93,ac:7f:3e:ec:15:ea
933849440,55.7121,13.2087,3,-82,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,3,-87,40:e3:d6:d3:d3:32
654474463,55.711,13.2087,6,-86,ac:a3:1e:d3:e4:80
933849440,55.712,13.2087,5,-88,40:e3:d6:d3:d1:b2
812725925,55.7121,13.2087,5,-71,
812725945,55.7121,13.2087,5,-74,
933849440,55.7121,13.2087,5,-83,40:e3:d6:d3:d1:b2
1172163194,55.7074,13.2087,6,-91,70:3a:0e:9a:7c:b1
1172163195,55.7074,13.2087,6,-90,70:3a:0e:9a:7c:b0
1172362590,55.7074,13.2087,6,-79,70:3a:0e:a7:68:b1
1172362591,55.7074,13.2087,6,-78,70:3a:0e:a7:68:b0
1234815956,55.7074,13.2087,6,-85,b4:5d:50:ea:b9:51
1234815960,55.7074,13.2087,6,-85,b4:5d:50:ea:b9:50
1234815961,55.7074,13.2087,6,-79,70:3a:0e:a7:73:b1
1234815962,55.7074,13.2087,6,-79,70:3a:0e:a7:73:b0
1234815971,55.7074,13.2087,6,-78,70:3a:0e:9a:76:b1
1234815975,55.7074,13.2087,6,-79,70:3a:0e:9a:76:b0
1248355329,55.71,13.2087,4,-82,10:62:eb:44:a7:7c
1395557006,55.7074,13.2087,6,-86,b4:5d:50:ea:b9:52
1427343117,55.7074,13.2087,6,-79,70:3a:0e:a7:68:b2
1427344237,55.7074,13.2087,6,-79,70:3a:0e:9a:76:b2
1427344239,55.7074,13.2087,6,-79,70:3a:0e:a7:73:b2
1427344242,55.7074,13.2087,6,-86,70:3a:0e:9a:73:f2
1427344243,55.7074,13.2087,6,-88,70:3a:0e:9a:73:f0
1427344244,55.7074,13.2087,6,-86,70:3a:0e:9a:73:f1
1427344245,55.7074,13.2087,6,-89,70:3a:0e:9a:7c:b2
4343261,55.7111,13.2087,7,-89,00:1d:7e:f0:fb:39
452528893,55.7111,13.2087,7,-79,84:b5:9c:ea:58:43
452528894,55.7111,13.2087,7,-79,84:b5:9c:ea:58:41
641449000,55.7111,13.2087,7,-87,ac:a3:1e:d3:e6:d0
642776913,55.7111,13.2087,7,-82,ac:a3:1e:d3:e6:c0
645595526,55.7111,13.2087,7,-78,ac:a3:1e:d3:e7:00
648303878,55.7111,13.2087,7,-79,ac:a3:1e:d3:e7:01
654474357,55.7111,13.2087,7,-82,ac:a3:1e:d3:e6:c1
654474466,55.7111,13.2087,7,-93,ac:a3:1e:d3:e4:81
702714370,55.7111,13.2087,7,-91,ac:a3:1e:d3:e3:00
760171390,55.7111,13.2087,7,-92,ac:a3:1e:d3:e4:42
767022973,55.7111,13.2087,7,-79,ac:a3:1e:d3:e7:02
812725925,55.7111,13.2087,7,-86,
813577019,55.7121,13.2087,10,-89,
813577021,55.7121,13.2087,10,-89,
933849440,55.7121,13.2087,10,-83,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,10,-89,40:e3:d6:d3:d3:32
641448991,55.711,13.2087,9,-90,ac:a3:1e:d3:e4:90
642776778,55.711,13.2087,9,-89,ac:a3:1e:d3:e7:a1
654474280,55.711,13.2087,9,-89,ac:a3:1e:d3:e7:a0
812725925,55.71,13.2087,5,-87,
812725945,55.712,13.2087,10,-85,
813577021,55.7121,13.2087,3,-87,
896218418,55.7121,13.2087,3,-87,
933849440,55.7121,13.2087,3,-77,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2087,3,-86,40:e3:d6:d3:d9:12
934787177,55.7121,13.2087,3,-86,40:e3:d6:d3:d3:32
1182334685,55.71,13.2087,5,-85,14:cc:20:ff:7c:f4
1182334685,55.71,13.2087,5,-85,14:cc:20:ff:7c:f4
878638147,55.7121,13.2087,3,-75,
933849440,55.7121,13.2087,3,-77,40:e3:d6:d3:d1:b2
933849460,55.7121,13.2087,3,-86,40:e3:d6:d3:d9:12
934787177,55.7121,13.2087,3,-86,40:e3:d6:d3:d3:32
813577019,55.7121,13.2087,5,-89,
813577021,55.7121,13.2087,5,-90,
933849440,55.7121,13.2087,5,-85,40:e3:d6:d3:d1:b2
934787207,55.7121,13.2087,8,-73,40:e3:d6:d3:3e:a2
1248355328,55.711,13.2087,4,-85,b4:5d:50:0b:90:21
1248355328,55.711,13.2087,4,-85,b4:5d:50:0b:90:21
1248355331,55.711,13.2087,4,-86,b4:5d:50:0b:90:20
1248355331,55.711,13.2087,4,-86,b4:5d:50:0b:90:20
812725925,55.7121,13.2087,9,-78,
896218418,55.7121,13.2087,9,-89,
812725945,55.7121,13.2087,9,-87,
812725945,55.7121,13.2087,9,-79,
812726093,55.7121,13.2087,9,-87,
896289537,55.7121,13.2087,9,-89,
1076417349,55.71,13.2087,5,-89,fa:8f:ca:30:33:d4
812725925,55.7121,13.2087,9,-81,
812725925,55.7121,13.2087,3,-83,
812726093,55.7121,13.2087,9,-87,
896217984,55.7121,13.2087,9,-87,
896218418,55.7121,13.2087,9,-90,
896289537,55.7121,13.2087,9,-89,
933849440,55.7121,13.2087,3,-81,40:e3:d6:d3:d1:b2
641448991,55.7111,13.2087,8,-90,ac:a3:1e:d3:e4:90
641448998,55.7111,13.2087,8,-89,ac:a3:1e:d3:e4:91
812725925,55.7121,13.2087,5,-83,
812725925,55.7121,13.2087,9,-84,
812725945,55.7121,13.2087,5,-82,
812725945,55.7121,13.2087,5,-82,
812726093,55.7121,13.2087,9,-87,
896218418,55.7121,13.2087,9,-90,
896289537,55.7121,13.2087,9,-90,
812725925,55.7121,13.2087,9,-78,
812725925,55.7121,13.2087,10,-85,
812725925,55.7121,13.2087,7,-82,
812725945,55.7121,13.2087,10,-86,
812726093,55.7121,13.2087,9,-88,
812726093,55.7121,13.2087,10,-87,
896217984,55.7121,13.2087,9,-87,
896218418,55.7121,13.2087,9,-89,
896289537,55.7121,13.2087,9,-89,
896289537,55.7121,13.2087,7,-90,
812725925,55.7121,13.2087,5,-86,
812725945,55.7122,13.2087,3,-77,
813577021,55.7121,13.2087,5,-89,
878638149,55.7122,13.2087,3,-82,
896218418,55.7121,13.2087,5,-90,
933849440,55.7121,13.2087,5,-88,40:e3:d6:d3:d1:b2
934787177,55.7121,13.2087,5,-88,40:e3:d6:d3:d3:32
395047954,55.711,13.2087,3,-89,ac:7f:3e:ec:15:ea
395047954,55.711,13.2087,3,-89,ac:7f:3e:ec:15:ea
641448998,55.711,13.2087,4,-83,ac:a3:1e:d3:e4:91
641448998,55.711,13.2087,4,-83,ac:a3:1e:d3:e4:91
641448998,55.711,13.2087,4,-83,ac:a3:1e:d3:e4:91
654474435,55.711,13.2087,4,-92,ac:a3:1e:d3:de:00
654474435,55.711,13.2087,4,-92,ac:a3:1e:d3:de:00
654474435,55.711,13.2087,4,-92,ac:a3:1e:d3:de:00
654474463,55.711,13.2087,3,-84,ac:a3:1e:d3:e4:80
654474463,55.711,13.2087,3,-84,ac:a3:1e:d3:e4:80
654474466,55.711,13.2087,3,-84,ac:a3:1e:d3:e4:81
654474466,55.711,13.2087,3,-84,ac:a3:1e:d3:e4:81
812725925,55.711,13.2087,3,-86,
812725925,55.712,13.2087,8,-74,
812725925,55.7121,13.2087,4,-78,
812725945,55.711,13.2087,3,-83,
812725945,55.7121,13.2087,6,-76,
812726093,55.712,13.2087,8,-85,
812726093,55.7121,13.2087,4,-89,
813577019,55.7121,13.2087,4,-92,
896218199,55.711,13.2087,3,-90,
896218200,55.711,13.2087,3,-91,
896289537,55.7122,13.2087,5,-90,
933849440,55.712,13.2087,5,-88,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-87,40:e3:d6:d3:d1:b2
933849440,55.7121,13.2087,5,-87,40:e3:d6:d3:d1:b2
933849440,55.7122,13.2087,3,-83,40:e3:d6:d3:d1:b2
933849440,55.7122,13.2087,5,-82,40:e3:d6:d3:d1:b2
933849460,55.7122,13.2087,3,-90,40:e3:d6:d3:d9:12
934787177,55.7121,13.2087,4,-91,40:e3:d6:d3:d3:32
934787177,55.7122,13.2087,3,-87,40:e3:d6:d3:d3:32
1274080962,55.7121,13.2087,4,-85,a8:bd:27:4e:57:82
1274080963,55.7121,13.2087,4,-88,a8:bd:27:4e:57:80
1316711520,55.7121,13.2087,4,-89,a8:bd:27:4e:57:84
1435555106,55.7122,13.2087,3,-88,b4:5d:50:17:c7:60
336523183,55.7121,13.2087,5,-89,e0:91:53:78:49:20
812725925,55.7121,13.2087,4,-74,
812725925,55.7121,13.2087,4,-75,
812725925,55.7122,13.2087,3,-74,
812725925,55.7122,13.2087,4,-74,
812725925,55.7122,13.2087,4,-69,
812725925,55.7122,13.2087,4,-69,
812725945,55.7121,13.2087,4,-75,
812725945,55.7121,13.2087,4,-76,
812725945,55.7122,13.2087,3,-74,
812725945,55.7122,13.2087,4,-74,
812725945,55.7122,13.2087,4,-68,
812725945,55.7122,13.2087,4,-69,
813577019,55.7121,13.2087,4,-84,
813577019,55.7121,13.2087,4,-85,
813577019,55.7122,13.2087,3,-89,
813577019,55.7122,13.2087,4,-84,
813577021,55.7121,13.2087,4,-84,
813577021,55.7121,13.2087,4,-85,
813577021,55.7122,13.2087,3,-89,
813577021,55.7122,13.2087,4,-84,
896218418,55.7121,13.2087,4,-91,
896218418,55.7121,13.2087,4,-91,
896218418,55.7121,13.2087,4,-89,
896218418,55.7122,13.2087,4,-92,
896218418,55.7122,13.2087,4,-91,
896289537,55.7121,13.2087,4,-92,
896289537,55.7121,13.2087,4,-90,
896289537,55.7122,13.2087,4,-91,
896289537,55.7122,13.2087,4,-91,
